begin	e-	H2	=>	e-	H2	// Phelps, typ reakce = elastic
	 1.526418E+00  0.000000E+00
	 1.757511E+00  0.000000E+00
	 2.023590E+00  0.000000E+00
	 2.329952E+00  0.000000E+00
	 2.682696E+00  0.000000E+00
	 3.088844E+00  0.000000E+00
	 3.556480E+00  0.000000E+00
	 4.094915E+00  0.000000E+00
	 4.714866E+00  0.000000E+00
	 5.428675E+00  0.000000E+00
	 6.250552E+00  0.000000E+00
	 7.196857E+00  0.000000E+00
	 8.286428E+00  0.000000E+00
	 9.540955E+00  0.000000E+00
	 1.098541E+01  0.000000E+00
	 1.264855E+01  0.000000E+00
	 1.456348E+01  0.000000E+00
	 1.676833E+01  1.612086E-19
	 1.930698E+01  2.159236E-18
	 2.222996E+01  1.262856E-17
	 2.559548E+01  3.978556E-17
	 2.947052E+01  7.987388E-17
	 3.393222E+01  1.166647E-16
	 3.906940E+01  1.373681E-16
	 4.498433E+01  1.409227E-16
	 5.179475E+01  1.333707E-16
	 5.963623E+01  1.212659E-16
	 6.866488E+01  1.088603E-16
	 7.906043E+01  9.813134E-17
	 9.102982E+01  8.963683E-17
	 1.048113E+02  8.323900E-17
	 1.206793E+02  7.852289E-17
	 1.389495E+02  7.499473E-17
	 1.599859E+02  7.216633E-17
	 1.842070E+02  6.959397E-17
	 2.120951E+02  6.690533E-17
	 2.442053E+02  6.382468E-17
	 2.811769E+02  6.019359E-17
	 3.237458E+02  5.597946E-17
	 3.727594E+02  5.126539E-17
	 4.291934E+02  4.622135E-17
	 4.941713E+02  4.106298E-17
	 5.689866E+02  3.600864E-17
	 6.551286E+02  3.124478E-17
	 7.543120E+02  2.690548E-17
	 8.685114E+02  2.306676E-17
	 1.000000E+03  1.975238E-17
end

begin	e-	H2	=>	e-	H	H	// hydhel
	 0	0
	 1.000000E+00  0.000000E+00
	 1.151395E+00  0.000000E+00
	 1.325711E+00  0.000000E+00
	 1.526418E+00  0.000000E+00
	 1.757511E+00  0.000000E+00
	 2.023590E+00  0.000000E+00
	 2.329952E+00  0.000000E+00
	 2.682696E+00  0.000000E+00
	 3.088844E+00  0.000000E+00
	 3.556480E+00  0.000000E+00
	 4.094915E+00  0.000000E+00
	 4.714866E+00  0.000000E+00
	 5.428675E+00  0.000000E+00
	 6.250552E+00  0.000000E+00
	 7.196857E+00  0.000000E+00
	 8.286428E+00  0.000000E+00
	 9.540955E+00  5.738120E-24
	 1.098541E+01  1.972163E-18
	 1.264855E+01  7.647072E-17
	 1.456348E+01  1.124149E-16
	 1.676833E+01  8.207642E-17
	 1.930698E+01  6.797776E-17
	 2.222996E+01  6.656040E-17
	 2.559548E+01  6.406320E-17
	 2.947052E+01  5.269372E-17
	 3.393222E+01  3.649574E-17
	 3.906940E+01  2.311047E-17
	 4.498433E+01  1.489183E-17
	 5.179475E+01  1.039353E-17
	 5.963623E+01  7.714907E-18
	 6.866488E+01  5.576467E-18
	 7.906043E+01  3.536457E-18
	 9.102982E+01  1.883008E-18
	 1.048113E+02  9.097043E-19
	 1.206793E+02  4.826028E-19
	 1.389495E+02  3.281502E-19
	 1.599859E+02  2.203520E-19
	 1.842070E+02  3.638176E-20
